doi,year,pmid,oa_indicator,oa_status
10.1093/braincomms/fcz026,2019,32954267,"DOAJ Gold, Green Accepted, Green Published",gold
10.1016/j.kint.2019.09.026,2020,31959358,Green Accepted,green
10.1016/j.kint.2019.12.015,2020,32299679,Other Gold,hybrid
10.1016/j.kint.2020.02.034,2020,32641227,Other Gold,hybrid
10.1016/j.kint.2020.04.046,2020,32450154,NA,closed
10.1016/j.knee.2020.01.009,2020,32037234,NA,closed
10.1016/j.lfs.2020.118583,2020,33045212,NA,closed
10.1016/j.lungcan.2018.02.010,2018,29571995,NA,closed
10.1016/j.mad.2017.11.011,2018,29155056,NA,closed
10.1016/j.mad.2018.03.008,2019,29574045,NA,closed
10.1016/j.mam.2018.08.003,2018,30130564,NA,closed
10.1016/j.matdes.2018.02.009,2018,NA,NA,closed
10.1016/j.matdes.2020.108514,2020,NA,DOAJ Gold,gold
10.1016/j.matdes.2020.109016,2020,NA,"DOAJ Gold, Green Published",gold
10.1016/j.matlet.2019.03.141,2019,NA,NA,closed
10.1016/j.mattod.2018.05.018,2019,NA,"Green Published, Other Gold",hybrid
10.1016/j.maturitas.2019.07.023,2019,31547907,NA,closed
10.1016/j.mayocp.2018.06.018,2018,30286834,Other Gold,hybrid
10.1016/j.mayocp.2019.01.008,2019,30824280,NA,closed
10.1016/j.mayocp.2019.04.035,2019,31585580,NA,closed
10.1016/j.mayocp.2019.08.021,2020,31630870,Bronze,closed
10.1016/j.mce.2017.07.033,2018,28778663,NA,closed
10.1016/j.mce.2017.07.034,2018,28774779,NA,green
10.1016/j.mce.2018.10.016,2019,30359760,NA,closed
10.1016/j.mce.2019.110532,2019,31400396,NA,closed
10.1016/j.mce.2019.110635,2020,31678421,Green Published,green
10.1016/j.mcn.2018.03.002,2018,29524627,NA,closed
10.1016/j.medengphy.2018.09.004,2018,30282587,"Other Gold, Green Published",hybrid
10.1016/j.medengphy.2019.01.002,2019,30685113,NA,closed
10.1016/j.medengphy.2019.07.016,2019,31611179,NA,closed
10.1016/j.media.2018.01.004,2018,29414435,NA,closed
10.1016/j.media.2019.07.001,2019,31349146,NA,green
10.1016/j.meegid.2017.12.008,2018,29253673,NA,closed
10.1016/j.mehy.2018.02.002,2018,29523287,NA,closed
10.1016/j.mehy.2019.05.004,2019,31203905,NA,closed
10.1016/j.metabol.2018.12.006,2019,30586573,NA,closed
10.1016/j.metabol.2019.03.009,2020,30928313,NA,bronze
10.1016/j.metabol.2019.154048,2020,31843339,NA,closed
10.1016/j.metop.2020.100034,2020,NA,NA,gold
10.1016/j.micron.2018.02.009,2018,29499397,NA,closed
10.1016/j.mimet.2020.106060,2020,32949682,NA,closed
10.1016/j.molbiopara.2018.08.008,2018,30179636,NA,closed
10.1016/j.molcel.2018.07.032,2018,30193095,"Green Accepted, Bronze",bronze
10.1016/j.molcel.2018.12.016,2019,30709709,"Green Accepted, Green Published, Other Gold",hybrid
10.1016/j.molcel.2020.08.010,2020,32871103,NA,closed
10.1016/j.molmet.2017.10.015,2018,29146410,"DOAJ Gold, Green Published",gold
10.1016/j.molmet.2017.12.013,2018,29310936,"DOAJ Gold, Green Accepted, Green Published",gold
10.1016/j.molmet.2018.02.004,2018,29506909,"DOAJ Gold, Green Published",gold
10.1016/j.molmet.2020.101042,2020,32565358,"DOAJ Gold, Green Published",gold
10.1016/j.molstruc.2019.05.067,2019,NA,NA,closed
10.1016/j.mri.2017.09.014,2018,28963048,NA,closed
10.1016/j.mri.2019.07.015,2019,31351110,NA,closed
10.1016/j.mri.2019.08.033,2020,31484044,Green Accepted,green
10.1016/j.msard.2017.12.018,2018,29291481,NA,green
10.1016/j.msard.2018.05.003,2018,29783157,Bronze,bronze
10.1016/j.msard.2018.07.025,2018,30048919,NA,closed
10.1016/j.msard.2018.12.011,2019,30554040,Green Accepted,green
10.1016/j.msard.2019.08.010,2019,31557681,NA,closed
10.1016/j.msard.2019.101420,2020,32172994,NA,closed
10.1016/j.msard.2020.101960,2020,32032843,NA,closed
10.1016/j.msard.2020.101965,2020,32062443,NA,closed
10.1016/j.msard.2020.102066,2020,32272444,Green Accepted,green
10.1016/j.msard.2020.102251,2020,32629363,Green Accepted,green
10.1016/j.msard.2020.102485,2020,32980646,"Green Accepted, Other Gold",hybrid
10.1016/j.msec.2019.109911,2019,31499986,NA,closed
10.1016/j.msec.2020.110958,2020,32409091,NA,closed
10.1016/j.msec.2020.111189,2020,32806255,NA,closed
10.1016/j.msksp.2018.04.008,2018,29729545,NA,closed
10.1016/j.mtla.2020.100730,2020,NA,NA,closed
10.1016/j.mvr.2018.03.008,2018,29559377,NA,closed
10.1016/j.mvr.2019.103882,2019,31075242,NA,closed
10.1016/j.nbd.2018.06.010,2018,29933054,NA,closed
10.1016/j.nbd.2018.07.026,2018,30053571,NA,closed
10.1016/j.nbd.2018.11.019,2019,30468864,Green Accepted,green
10.1016/j.nbd.2019.02.005,2019,30753889,"Other Gold, Green Accepted, Green Published",hybrid
10.1016/j.nbd.2019.03.013,2019,30898668,"Green Published, Other Gold, Green Accepted",hybrid
10.1016/j.nbd.2020.105030,2020,32736084,NA,hybrid
10.1016/j.nbt.2019.02.002,2019,30743061,NA,closed
10.1016/j.neo.2019.03.001,2019,31132676,"DOAJ Gold, Green Published",gold
10.1016/j.neo.2019.07.003,2019,31382165,"DOAJ Gold, Green Published",gold
10.1016/j.neubiorev.2017.07.003,2020,28757456,Green Accepted,green
10.1016/j.neubiorev.2017.09.004,2018,28887226,Green Accepted,green
10.1016/j.neubiorev.2020.03.002,2020,32142801,Other Gold,hybrid
10.1016/j.neubiorev.2020.09.002,2020,32931804,NA,closed
10.1016/j.neucom.2019.04.027,2019,NA,NA,closed
10.1016/j.neuint.2020.104884,2020,33091481,NA,closed
10.1016/j.neulet.2018.03.049,2018,29574216,NA,closed
10.1016/j.neulet.2019.04.007,2019,30953735,NA,closed
10.1016/j.neulet.2019.04.023,2019,30978454,NA,closed
10.1016/j.neulet.2020.135298,2020,32771602,NA,closed
10.1016/j.neurad.2018.04.002,2019,29733920,NA,closed
10.1016/j.neurad.2018.04.006,2019,29753641,NA,closed
10.1016/j.neures.2017.12.006,2018,29275162,NA,closed
10.1016/j.neurobiolaging.2017.10.023,2018,29203090,NA,closed
10.1016/j.neurobiolaging.2018.01.002,2018,29407465,NA,closed
10.1016/j.neurobiolaging.2018.06.032,2018,30048892,"Green Published, Green Accepted, Other Gold",hybrid
10.1016/j.neurobiolaging.2019.04.017,2019,31170532,Green Accepted,green
10.1016/j.neurobiolaging.2019.08.003,2019,31518952,Green Published,green
10.1016/j.neuroimage.2017.10.031,2018,29100939,"Green Published, Other Gold, Green Accepted",hybrid
10.1016/j.neuroimage.2017.12.030,2018,29274748,"Green Published, Green Accepted",green
10.1016/j.neuroimage.2017.12.074,2018,29294385,NA,green
10.1016/j.neuroimage.2017.12.083,2018,29288130,"Green Accepted, Green Published",green
10.1016/j.neuroimage.2018.01.083,2018,29409998,NA,closed
10.1016/j.neuroimage.2018.02.002,2018,29421323,Green Accepted,green
10.1016/j.neuroimage.2018.04.038,2018,29679735,NA,green
10.1016/j.neuroimage.2018.05.025,2018,29753107,Green Accepted,green
10.1016/j.neuroimage.2018.07.002,2018,30033391,NA,green
10.1016/j.neuroimage.2018.08.039,2018,30130648,"Other Gold, Green Accepted, Green Published",hybrid
10.1016/j.neuroimage.2018.09.061,2019,30267856,"Green Accepted, Other Gold",hybrid
10.1016/j.neuroimage.2018.10.027,2019,30312808,NA,green
10.1016/j.neuroimage.2018.12.001,2019,30517844,NA,closed
10.1016/j.neuroimage.2019.01.050,2019,30685328,NA,closed
10.1016/j.neuroimage.2019.03.005,2019,30853567,Green Published,green
10.1016/j.neuroimage.2019.05.071,2019,31154049,Other Gold,hybrid
10.1016/j.neuroimage.2019.05.074,2019,31158476,NA,closed
10.1016/j.neuroimage.2019.05.082,2019,31173905,Green Accepted,green
10.1016/j.neuroimage.2019.06.005,2019,31173902,NA,closed
10.1016/j.neuroimage.2019.116009,2019,31302256,NA,green
10.1016/j.neuroimage.2019.116108,2019,31472249,NA,closed
10.1016/j.neuroimage.2019.116373,2020,31759114,DOAJ Gold,gold
10.1016/j.neuroimage.2019.116441,2020,31811901,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2019.116449,2020,31866165,"DOAJ Gold, Green Accepted",gold
10.1016/j.neuroimage.2020.116599,2020,32035185,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.116601,2020,32036019,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.116738,2020,32194282,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.116801,2020,32276069,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.116805,2020,32335264,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.116908,2020,32387629,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.117001,2020,32492509,"DOAJ Gold, Green Accepted",gold
10.1016/j.neuroimage.2020.117018,2020,32505698,DOAJ Gold,gold
10.1016/j.neuroimage.2020.117156,2020,32698027,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.117175,2020,32682989,"DOAJ Gold, Green Published",gold
10.1016/j.neuroimage.2020.117204,2020,32745679,"DOAJ Gold, Green Accepted",gold
10.1016/j.neuroimage.2020.117225,2020,32800993,"DOAJ Gold, Green Published",gold
10.1016/j.neuron.2018.01.037,2018,29420933,"Green Accepted, Bronze",bronze
10.1016/j.neuron.2020.01.008,2020,32027825,NA,bronze
10.1016/j.neuropharm.2019.107795,2019,31560908,NA,closed
10.1016/j.neuropharm.2019.107902,2020,31811873,NA,bronze
10.1016/j.neuropsychologia.2019.05.020,2019,31152753,Green Accepted,green
10.1016/j.neuropsychologia.2020.107384,2020,32061830,Other Gold,hybrid
10.1016/j.neuroscience.2018.07.050,2018,30077618,NA,closed
10.1016/j.neuroscience.2018.09.040,2018,30300702,NA,hybrid
10.1016/j.neuroscience.2018.12.046,2019,30625332,NA,closed
10.1016/j.neuroscience.2019.03.029,2019,30904662,"Other Gold, Green Published",hybrid
10.1016/j.neuroscience.2019.07.049,2019,31394197,NA,closed
10.1016/j.neuroscience.2019.08.030,2019,31449988,NA,closed
10.1016/j.nicl.2017.11.020,2018,29204342,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2017.12.023,2018,29527504,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2017.12.035,2018,29321971,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2018.01.018,2018,29876253,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2018.04.017,2018,30035018,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2018.04.031,2018,30013917,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2019.101804,2019,30991616,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2019.101863,2019,31158692,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2019.101898,2019,31491819,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2019.101947,2019,31376644,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2020.102177,2020,32014828,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2020.102202,2020,32045732,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2020.102268,2020,32361414,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2020.102336,2020,32679553,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2020.102347,2020,32738752,"DOAJ Gold, Green Published",gold
10.1016/j.nicl.2020.102495,2020,33395986,"DOAJ Gold, Green Published",gold
10.1016/j.nlm.2019.107093,2019,31536787,"Other Gold, Green Published",hybrid
10.1016/j.nlm.2020.107225,2020,32251723,NA,green
10.1016/j.nmd.2018.06.006,2018,30017359,NA,closed
10.1016/j.nmd.2019.10.005,2020,31791867,Bronze,closed
10.1016/j.numecd.2018.02.004,2018,29499851,NA,closed
10.1016/j.numecd.2020.04.009,2020,32513574,NA,closed
10.1016/j.ocarto.2020.100124,2020,NA,NA,hybrid
10.1016/j.omtm.2019.10.013,2019,31890733,"DOAJ Gold, Green Published, Green Accepted",gold
10.1016/j.onehlt.2019.100087,2019,30911597,"DOAJ Gold, Green Accepted, Green Published",gold
10.1016/j.oraloncology.2019.08.004,2019,31450171,NA,closed
10.1016/j.orcp.2020.01.007,2020,32061582,NA,closed
10.1016/j.orthtr.2017.10.005,2018,NA,NA,closed
10.1016/j.orthtr.2018.05.002,2018,NA,NA,closed
10.1016/j.orthtr.2019.01.007,2019,NA,NA,closed
10.1016/j.orthtr.2019.10.001,2019,NA,NA,closed
10.1016/j.otsr.2019.01.002,2019,30858039,Bronze,bronze
10.1016/j.otsr.2019.07.012,2019,31727586,Bronze,bronze
10.1016/j.pan.2018.11.008,2019,30563791,NA,closed
10.1016/j.pan.2018.11.013,2019,30528109,Other Gold,hybrid
10.1016/j.parkreldis.2018.05.014,2019,30217540,NA,closed
10.1016/j.parkreldis.2018.11.009,2019,30528461,NA,closed
10.1016/j.parkreldis.2018.12.030,2019,30712998,NA,closed
10.1016/j.parkreldis.2019.01.016,2019,30772278,NA,closed
10.1016/j.parkreldis.2019.05.023,2019,31257096,NA,closed
10.1016/j.parkreldis.2019.08.017,2019,31495733,NA,green
10.1016/j.parkreldis.2020.06.023,2020,32823151,NA,closed
10.1016/j.pathol.2020.03.001,2020,32317175,NA,closed
10.1016/j.pbb.2020.172877,2020,32088361,Other Gold,hybrid
10.1016/j.pcad.2019.10.007,2019,31715194,NA,closed
10.1016/j.pec.2018.08.020,2019,30150126,Other Gold,hybrid
10.1016/j.pep.2020.105742,2020,32866611,NA,closed
10.1016/j.peptides.2019.04.002,2019,30953667,NA,closed
10.1016/j.peptides.2019.170237,2020,31874232,Green Published,green
10.1016/j.peptides.2019.170250,2020,31917165,NA,closed
10.1016/j.phanu.2018.06.002,2018,NA,NA,hybrid
10.1016/j.pharmthera.2017.10.016,2018,29080699,NA,closed
10.1016/j.pharmthera.2018.05.011,2018,29842917,NA,green
10.1016/j.pharmthera.2019.107423,2020,31629717,NA,closed
10.1016/j.pharmthera.2020.107625,2020,32652185,NA,closed
10.1016/j.phro.2018.04.002,2018,NA,NA,gold
10.1016/j.phrs.2017.10.003,2018,29080798,NA,closed
10.1016/j.phrs.2018.01.007,2018,29357305,NA,closed
10.1016/j.phrs.2018.11.002,2019,30395949,Green Published,green
10.1016/j.phymed.2019.152958,2019,31138475,NA,closed
10.1016/j.physa.2020.124652,2020,NA,NA,green
10.1016/j.physbeh.2019.112792,2020,31870942,Other Gold,hybrid
10.1016/j.physbeh.2020.112962,2020,32454142,NA,green
10.1016/j.pjnns.2017.10.004,2018,29103634,Green Published,green
10.1016/j.placenta.2020.05.007,2020,33039027,NA,closed
10.1016/j.plasmid.2018.01.003,2018,29343426,NA,closed
10.1016/j.pnpbp.2018.09.014,2019,30290208,NA,closed
10.1016/j.pnpbp.2020.109952,2020,32335267,NA,closed
10.1016/j.polymer.2018.02.060,2018,NA,NA,closed
10.1016/j.polymer.2020.122984,2020,NA,Other Gold,hybrid
10.1016/j.preghy.2017.11.001,2018,29133069,NA,closed
10.1016/j.preghy.2018.11.004,2019,30825931,Green Accepted,green
10.1016/j.preghy.2020.04.008,2020,32361394,NA,hybrid
10.1016/j.prosdent.2018.08.013,2019,30527568,NA,closed
10.1016/j.protis.2018.04.004,2018,29960931,NA,closed
10.1016/j.prp.2019.152728,2020,31784096,Other Gold,hybrid
10.1016/j.pscychresns.2018.08.011,2018,30212786,NA,closed
10.1016/j.psychres.2017.11.068,2018,29220684,Green Accepted,green
10.1016/j.psychres.2018.02.030,2018,29482042,NA,closed
10.1016/j.psychres.2018.02.055,2019,29699889,NA,closed
10.1016/j.psychres.2019.01.016,2019,30639564,NA,closed
10.1016/j.psychres.2019.04.023,2019,31030006,NA,closed
10.1016/j.psychres.2019.06.016,2019,31226548,NA,closed
10.1016/j.psychres.2019.112711,2020,31843207,Green Accepted,green
10.1016/j.psychres.2019.112712,2020,31837815,NA,closed
10.1016/j.psychres.2020.113039,2020,32460186,NA,closed
10.1016/j.psychres.2020.113424,2020,32862065,NA,closed
10.1016/j.psyneuen.2017.10.016,2018,29080551,NA,closed
10.1016/j.psyneuen.2018.02.002,2018,29482133,NA,green
10.1016/j.psyneuen.2018.02.003,2018,29433073,NA,closed
10.1016/j.psyneuen.2018.05.036,2018,29879562,NA,closed
10.1016/j.psyneuen.2018.06.001,2018,29982099,NA,closed
10.1016/j.psyneuen.2018.09.036,2019,30292651,NA,closed
10.1016/j.psyneuen.2018.09.037,2019,30292960,NA,closed
10.1016/j.psyneuen.2018.12.015,2019,30583245,NA,closed
10.1016/j.psyneuen.2018.12.230,2019,30594111,NA,closed
10.1016/j.psyneuen.2020.104659,2020,32240906,NA,closed
10.1016/j.psyneuen.2020.104781,2020,32629221,Green Accepted,green
10.1016/j.psyneuen.2020.104783,2020,32623019,"Green Accepted, Other Gold",hybrid
10.1016/j.psyneuen.2020.104845,2020,32861165,NA,closed
10.1016/j.psyneuen.2020.104906,2020,33059202,NA,closed
10.1016/j.puhe.2019.01.008,2019,30782559,Green Published,green
10.1016/j.puhe.2019.11.012,2020,31918048,NA,closed
10.1016/j.pupt.2020.101964,2020,33035700,Other Gold,hybrid
10.1016/j.pvr.2019.100192,2020,31809806,NA,gold
10.1016/j.pvr.2020.100195,2020,32205196,"DOAJ Gold, Green Published",gold
10.1016/j.pvr.2020.100198,2020,32416283,"DOAJ Gold, Green Published",gold
10.1016/j.radonc.2017.10.008,2018,29061496,NA,closed
10.1016/j.radonc.2017.10.016,2018,29180076,Green Published,green
10.1016/j.radonc.2017.12.007,2018,29295747,Green Published,green
10.1016/j.radonc.2018.01.011,2018,29433917,NA,closed
10.1016/j.radonc.2018.07.020,2019,30087056,NA,closed
10.1016/j.radonc.2019.08.027,2019,31668515,NA,closed
10.1016/j.radonc.2020.07.027,2020,32687856,Other Gold,hybrid
10.1016/j.rasd.2020.101666,2020,NA,NA,closed
10.1016/j.rbmo.2018.10.009,2019,30612955,NA,closed
10.1016/j.rbmo.2019.10.015,2020,31954612,Green Published,green
10.1016/j.rdc.2019.07.005,2019,31564296,NA,closed
10.1016/j.rdc.2020.01.009,2020,32340705,NA,closed
10.1016/j.rec.2019.06.003,2019,NA,NA,closed
10.1016/j.recesp.2019.06.016,2019,31629689,NA,closed
10.1016/j.recesp.2019.12.030,2020,NA,NA,closed
10.1016/j.redox.2018.10.003,2019,30336354,"DOAJ Gold, Green Published, Green Accepted",gold
10.1016/j.redox.2018.11.012,2019,30481728,"DOAJ Gold, Green Published",gold
10.1016/j.redox.2019.101397,2020,31926623,"DOAJ Gold, Green Accepted, Green Published",gold
10.1016/j.redox.2020.101461,2020,32086165,"DOAJ Gold, Green Published",gold
10.1016/j.redox.2020.101746,2020,33059313,"DOAJ Gold, Green Published",gold
10.1016/j.repc.2019.12.007,2020,32565061,"DOAJ Gold, Green Accepted",gold
10.1016/j.reprotox.2018.06.002,2018,29913205,NA,closed
10.1016/j.reprotox.2018.07.004,2018,30017588,NA,closed
10.1016/j.reprotox.2019.07.003,2019,31288076,Bronze,bronze
10.1016/j.respe.2018.05.563,2018,30055979,NA,closed
10.1016/j.resuscitation.2017.09.012,2018,28939504,NA,closed
10.1016/j.resuscitation.2018.02.003,2018,29425974,NA,closed
10.1016/j.resuscitation.2018.02.021,2018,29477731,NA,closed
10.1016/j.resuscitation.2019.11.031,2020,31962179,Green Accepted,green
10.1016/j.resuscitation.2020.01.039,2020,32087257,Green Accepted,green
10.1016/j.resuscitation.2020.03.004,2020,32205155,"Green Accepted, Green Published, Other Gold",hybrid
10.1016/j.resuscitation.2020.06.023,2020,32629092,NA,closed
10.1016/j.rmcr.2020.101115,2020,32670785,"DOAJ Gold, Green Published",gold
10.1016/j.rmed.2019.02.003,2019,30961951,NA,bronze
10.1016/j.rmed.2019.06.019,2019,31252205,NA,closed
10.1016/j.rpor.2018.01.004,2018,29760589,Green Published,green
10.1016/j.saa.2018.01.085,2018,29433855,NA,closed
10.1016/j.schres.2017.04.036,2018,28768599,NA,green
10.1016/j.schres.2018.03.019,2018,29661524,Green Accepted,green
10.1016/j.schres.2018.09.020,2019,30266512,NA,closed
10.1016/j.schres.2018.12.027,2019,30587425,NA,closed
10.1016/j.schres.2019.01.021,2019,30704862,NA,closed
10.1016/j.schres.2019.04.022,2019,31138482,NA,closed
10.1016/j.schres.2019.07.055,2020,31471246,Other Gold,hybrid
10.1016/j.schres.2019.07.061,2019,31395486,NA,closed
10.1016/j.schres.2019.08.034,2020,31740178,"Green Accepted, Other Gold, Green Published",hybrid
10.1016/j.schres.2019.11.025,2020,31767510,NA,closed
10.1016/j.schres.2020.03.045,2020,32299717,NA,closed
10.1016/j.scitotenv.2018.09.030,2019,30321733,"Green Published, Other Gold, Green Accepted",hybrid
10.1016/j.scog.2019.100136,2019,NA,NA,gold
10.1016/j.scog.2019.100165,2019,NA,NA,gold
10.1016/j.scr.2017.12.012,2018,29304398,"DOAJ Gold, Green Published",gold
10.1016/j.scr.2018.02.002,2018,29454156,DOAJ Gold,gold
10.1016/j.scr.2019.101539,2019,31450190,DOAJ Gold,gold
10.1016/j.scr.2020.101987,2020,32961449,"DOAJ Gold, Green Accepted",gold
10.1016/j.scr.2020.102036,2020,33212350,DOAJ Gold,gold
10.1016/j.scr.2020.102046,2020,33096385,DOAJ Gold,gold
10.1016/j.seizure.2020.02.018,2020,32155575,"Green Published, Other Gold",hybrid
10.1016/j.seizure.2020.03.004,2020,32200190,NA,closed
10.1016/j.semarthrit.2019.07.004,2020,31350056,Other Gold,hybrid
10.1016/j.semarthrit.2020.11.001,2020,33386164,NA,closed
10.1016/j.semcancer.2017.10.003,2018,29024776,"Green Published, Other Gold",hybrid
10.1016/j.semcancer.2020.11.005,2020,33189849,NA,closed
10.1016/j.semnephrol.2018.02.006,2018,29753402,NA,closed
10.1016/j.shaw.2019.10.002,2019,31890332,"DOAJ Gold, Green Published",gold
10.1016/j.sleep.2017.07.026,2018,29425575,"Other Gold, Green Published",hybrid
10.1016/j.sleep.2018.05.012,2018,30055481,"Other Gold, Green Accepted",hybrid
10.1016/j.sleep.2018.10.028,2019,30555029,Green Accepted,green
10.1016/j.sleep.2020.02.023,2020,32858361,NA,closed
10.1016/j.smim.2019.101344,2019,31727465,NA,closed
10.1016/j.smrv.2018.02.004,2018,30149930,NA,closed
10.1016/j.smrv.2020.101313,2020,32289733,NA,closed
10.1016/j.snb.2018.08.049,2018,NA,NA,closed
10.1016/j.soard.2019.04.022,2019,31235332,NA,closed
10.1016/j.sopen.2020.06.003,2020,NA,NA,gold
10.1016/j.spinee.2018.05.003,2018,29730458,"Green Published, Other Gold",hybrid
10.1016/j.stem.2018.01.016,2018,29456158,"Bronze, Green Accepted",bronze
10.1016/j.stem.2018.04.004,2018,29681514,"Green Accepted, Bronze, Green Published",bronze
10.1016/j.stem.2019.12.007,2020,31956040,Bronze,bronze
10.1016/j.stem.2020.01.019,2020,32084388,NA,bronze
10.1016/j.stem.2020.07.018,2020,32783885,NA,bronze
10.1016/j.stemcr.2017.12.010,2018,29337116,"DOAJ Gold, Green Published",gold
10.1016/j.stemcr.2020.09.002,2020,33053362,"DOAJ Gold, Green Published",gold
10.1016/j.str.2017.12.017,2018,29395789,Bronze,bronze
10.1016/j.str.2019.10.001,2019,31648844,Bronze,bronze
10.1016/j.suronc.2020.02.004,2020,32561090,NA,closed
10.1016/j.taap.2017.12.016,2018,29289672,NA,closed
10.1016/j.taap.2018.03.024,2018,29596927,NA,closed
10.1016/j.tcm.2018.08.008,2019,30205924,NA,closed
10.1016/j.tem.2020.04.008,2020,32439105,NA,closed
10.1016/j.tetlet.2018.03.051,2018,NA,NA,closed
10.1016/j.theriogenology.2018.03.023,2018,29602136,NA,closed
10.1016/j.thromres.2018.02.009,2018,30199784,"Green Accepted, Other Gold",hybrid
10.1016/j.thromres.2018.08.001,2018,30196194,Green Accepted,green
10.1016/j.thromres.2019.04.003,2019,30980999,NA,closed
10.1016/j.thromres.2020.03.020,2020,32298840,"Other Gold, Green Accepted",hybrid
10.1016/j.thromres.2020.04.043,2020,32408093,NA,closed
10.1016/j.thromres.2020.09.001,2020,32950897,NA,closed
10.1016/j.tiv.2018.08.004,2018,30099088,Green Accepted,green
10.1016/j.tiv.2019.03.033,2019,30926360,NA,closed
10.1016/j.tiv.2019.03.039,2019,30946968,NA,green
10.1016/j.tiv.2019.104685,2020,31634544,NA,closed
10.1016/j.tjog.2020.07.010,2020,32917318,DOAJ Gold,gold
10.1016/j.tox.2018.06.001,2018,29879457,Green Accepted,green
10.1016/j.tox.2018.11.008,2019,30500380,NA,closed
10.1016/j.toxicon.2020.02.004,2020,32217233,Bronze,bronze
10.1016/j.toxlet.2017.10.006,2018,29030270,NA,closed
10.1016/j.toxlet.2019.07.019,2019,31325634,"Green Published, Other Gold",hybrid
10.1016/j.trac.2018.02.001,2018,NA,NA,green
10.1016/j.tracli.2019.09.002,2019,31635996,NA,closed
10.1016/j.tranon.2018.11.013,2019,30554133,"DOAJ Gold, Green Published",gold
10.1016/j.tranon.2020.01.003,2020,32092672,"DOAJ Gold, Green Published",gold
10.1016/j.transci.2020.102851,2020,32571640,NA,closed
10.1016/j.transproceed.2018.08.059,2018,30577187,NA,closed
10.1016/j.transproceed.2020.01.118,2020,32444129,Other Gold,hybrid
10.1016/j.trci.2018.10.010,2018,NA,NA,gold
10.1016/j.trci.2018.10.011,2018,NA,NA,gold
10.1016/j.trim.2020.101289,2020,32229239,NA,closed
10.1016/j.ttbdis.2020.101414,2020,32173297,Other Gold,hybrid
10.1016/j.tube.2019.04.013,2019,31060959,NA,closed
10.1016/j.tube.2019.04.014,2019,31080090,NA,closed
10.1016/j.urology.2019.06.004,2019,31202855,NA,hybrid
10.1016/j.urolonc.2017.11.001,2018,29198908,NA,closed
10.1016/j.urolonc.2018.09.006,2018,30322728,NA,closed
10.1016/j.urolonc.2019.04.007,2019,31047783,NA,closed
10.1016/j.vaccine.2017.11.085,2018,29258705,NA,closed
10.1016/j.vaccine.2018.04.023,2018,29691102,NA,closed
10.1016/j.vaccine.2018.10.070,2018,30478003,NA,closed
10.1016/j.vaccine.2019.11.026,2020,31761500,NA,closed
10.1016/j.vaccine.2020.04.052,2020,32409138,NA,closed
10.1016/j.vaccine.2020.04.062,2020,32417140,Bronze,hybrid
10.1016/j.virol.2018.05.023,2018,29894896,Bronze,bronze
10.1016/j.virol.2019.02.011,2019,30927712,"Green Accepted, Bronze, Green Published",bronze
10.1016/j.virusres.2018.09.002,2018,30316331,"Green Published, Other Gold",hybrid
10.1016/j.virusres.2019.04.009,2019,31054291,NA,closed
10.1016/j.vph.2018.02.009,2018,29548901,NA,closed
10.1016/j.vph.2019.03.002,2019,30910670,NA,closed
10.1016/j.vph.2020.106804,2020,32987194,NA,closed
10.1016/j.waojou.2018.11.007,2019,30937134,"DOAJ Gold, Green Published",gold
10.1016/j.waojou.2019.100011,2019,30937137,"DOAJ Gold, Green Published",gold
10.1016/j.waojou.2019.100020,2019,30976379,"DOAJ Gold, Green Published",gold
10.1016/j.waojou.2019.100066,2019,31719946,"DOAJ Gold, Green Published",gold
10.1016/j.waojou.2019.100080,2020,32128023,"DOAJ Gold, Green Published, Green Accepted",gold
10.1016/j.waojou.2019.100091,2020,32180890,"DOAJ Gold, Green Published",gold
10.1016/j.waojou.2020.100106,2020,32256939,"DOAJ Gold, Green Published",gold
10.1016/j.waojou.2020.100124,2020,32426089,"DOAJ Gold, Green Published, Green Accepted",gold
10.1016/j.waojou.2020.100467,2020,33042360,"DOAJ Gold, Green Published, Green Accepted",gold
