article,is_open_data,is_open_code
10.1007+s11262-017-1460-0.txt,FALSE,FALSE
10.1007+s11262-017-1484-5.txt,TRUE,FALSE
10.1007+s11262-017-1522-3.txt,FALSE,FALSE
10.1007+s11302-017-9590-3.txt,FALSE,FALSE
10.1007+s11306-017-1183-1.txt,FALSE,FALSE
10.1007+s11325-017-1460-2.txt,FALSE,FALSE
10.1007+s11325-017-1555-9.txt,FALSE,FALSE
10.1007+s11377-017-0146-4.txt,FALSE,FALSE
10.1007+s11377-017-0161-5.txt,FALSE,FALSE
10.1007+s11428-017-0202-1.txt,FALSE,FALSE
10.1007+s11428-017-0226-6.txt,FALSE,FALSE
10.1007+s11547-017-0766-2.txt,FALSE,FALSE
10.1007+s11560-017-0138-x.txt,FALSE,FALSE
10.1007+s11605-017-3384-3.txt,FALSE,FALSE
10.1007+s11605-017-3546-3.txt,FALSE,FALSE
10.1007+s11605-017-3568-x.txt,FALSE,FALSE
10.1007+s11654-017-0010-5.txt,FALSE,FALSE
10.1007+s11678-017-0399-z.txt,FALSE,FALSE
10.1007+s11678-017-0404-6.txt,FALSE,FALSE
10.1007+s11678-017-0424-2.txt,FALSE,FALSE
10.1007+s11818-016-0095-z.txt,FALSE,FALSE
10.1007+s11818-016-0098-9.txt,FALSE,FALSE
10.1007+s11818-017-0109-5.txt,FALSE,FALSE
10.1007+s11818-017-0115-7.txt,FALSE,FALSE
10.1007+s11818-017-0128-2.txt,FALSE,FALSE
10.1007+s11882-017-0749-3.txt,FALSE,FALSE
10.1007+s12013-017-0823-4.txt,FALSE,FALSE
10.1007+s12020-017-1252-2.txt,FALSE,FALSE
10.1007+s12020-017-1309-2.txt,FALSE,FALSE
10.1007+s12024-017-9891-4.txt,FALSE,FALSE
10.1007+s12024-017-9895-0.txt,FALSE,FALSE
10.1007+s12035-017-0473-y.txt,FALSE,FALSE
10.1007+s12035-017-0612-5.txt,FALSE,FALSE
10.1007+s12035-017-0698-9.txt,FALSE,FALSE
10.1007+s12035-017-0800-3.txt,FALSE,FALSE
10.1007+s12035-017-0801-2.txt,FALSE,FALSE
10.1007+s12079-017-0427-1.txt,FALSE,FALSE
10.1007+s12152-017-9304-0.txt,FALSE,FALSE
10.1007+s12181-016-0114-0.txt,FALSE,FALSE
10.1007+s12181-016-0119-8.txt,FALSE,FALSE
10.1007+s12181-017-0124-6.txt,FALSE,FALSE
10.1007+s12181-017-0126-4.txt,FALSE,FALSE
10.1007+s12181-017-0135-3.txt,FALSE,FALSE
10.1007+s12181-017-0143-3.txt,FALSE,FALSE
10.1007+s12181-017-0205-6.txt,FALSE,FALSE
10.1007+s12181-017-0209-2.txt,FALSE,FALSE
10.1007+s12253-017-0240-4.txt,FALSE,FALSE
10.1007+s12253-017-0360-x.txt,TRUE,FALSE
10.1007+s12265-016-9726-9.txt,FALSE,FALSE
10.1007+s12325-016-0469-4.txt,FALSE,FALSE
10.1007+s12603-016-0803-1.txt,FALSE,FALSE
10.1007+s12640-017-9768-z.txt,FALSE,FALSE
10.1007+s13167-017-0102-x.txt,FALSE,FALSE
10.1007+s13167-017-0120-8.txt,FALSE,FALSE
10.1007+s13167-017-0123-5.txt,FALSE,FALSE
10.1007+s13555-016-0164-z.txt,FALSE,FALSE
10.1007+s13760-017-0808-5.txt,FALSE,FALSE
10.1007+s15006-017-9295-0.txt,FALSE,FALSE
10.1007+s15006-017-9592-7.txt,FALSE,FALSE
10.1007+s15010-017-0997-0.txt,FALSE,FALSE
10.1007+s15010-017-1073-5.txt,FALSE,FALSE
10.1007+s40122-017-0070-9.txt,FALSE,FALSE
10.1007+s40292-017-0180-9.txt,FALSE,FALSE
10.1007+s40292-017-0239-7.txt,FALSE,FALSE
10.1007+s40520-017-0816-6.txt,FALSE,FALSE
10.1007+s40629-016-0006-7.txt,FALSE,FALSE
10.1007+s40629-017-0011-5.txt,FALSE,FALSE
10.1007+s40629-017-0042-y.txt,FALSE,FALSE
10.1007+s40744-017-0060-8.txt,FALSE,FALSE
10.1016+bs.aivir.2017.08.002.txt,FALSE,FALSE
10.1016+bs.irn.2017.05.021.txt,FALSE,FALSE
10.1016+j.ab.2017.05.026.txt,FALSE,FALSE
10.1016+j.acra.2017.01.021.txt,FALSE,FALSE
10.1016+j.acra.2017.03.012.txt,FALSE,FALSE
10.1016+j.actbio.2017.02.046.txt,FALSE,FALSE
10.1016+j.actbio.2017.07.029.txt,FALSE,FALSE
10.1016+j.actbio.2017.07.032.txt,FALSE,FALSE
10.1016+j.acvd.2017.05.002.txt,FALSE,FALSE
10.1016+j.acvd.2017.07.001.txt,FALSE,FALSE
10.1016+j.ahj.2017.02.027.txt,FALSE,FALSE
10.1016+j.ajhg.2016.12.010.txt,TRUE,FALSE
10.1016+j.ajhg.2017.01.003.txt,TRUE,FALSE
10.1016+j.ajhg.2017.03.001.txt,FALSE,FALSE
10.1016+j.ajo.2017.03.021.txt,FALSE,FALSE
10.1016+j.ajo.2017.03.027.txt,FALSE,FALSE
10.1016+j.ajog.2017.04.014.txt,FALSE,FALSE
10.1016+j.ajog.2017.04.022.txt,FALSE,FALSE
10.1016+j.ajog.2017.11.570.txt,FALSE,FALSE
10.1016+j.ajpath.2017.05.003.txt,FALSE,FALSE
10.1016+j.amjcard.2017.03.021.txt,FALSE,FALSE
10.1016+j.amjcard.2017.03.264.txt,FALSE,FALSE
10.1016+j.amjcard.2017.07.088.txt,FALSE,FALSE
10.1016+j.amjcard.2017.08.049.txt,FALSE,FALSE
10.1016+j.amsu.2017.08.009.txt,FALSE,FALSE
10.1016+j.archoralbio.2017.08.008.txt,FALSE,FALSE
10.1016+j.arthro.2017.08.234.txt,FALSE,FALSE
10.1016+j.atherosclerosissup.2017.05.007.txt,FALSE,FALSE
10.1016+j.atherosclerosissup.2017.05.015.txt,FALSE,FALSE
10.1016+j.atherosclerosissup.2017.05.018.txt,FALSE,FALSE
10.1016+j.autrev.2017.10.003.txt,FALSE,FALSE
10.1016+j.avsg.2017.01.031.txt,FALSE,FALSE
10.1016+j.bbadis.2017.01.019.txt,FALSE,FALSE
10.1016+j.bbadis.2017.03.022.txt,FALSE,FALSE
10.1016+j.bbalip.2017.11.005.txt,FALSE,FALSE
10.1016+j.bbamcr.2017.05.009.txt,FALSE,FALSE
10.1016+j.bbi.2017.04.018.txt,FALSE,FALSE
10.1016+j.bbi.2017.07.011.txt,FALSE,FALSE
10.1016+j.bbr.2016.12.041.txt,FALSE,FALSE
10.1016+j.bbr.2017.01.022.txt,FALSE,FALSE
10.1016+j.bbr.2017.04.047.txt,FALSE,FALSE
10.1016+j.bbr.2017.11.025.txt,FALSE,FALSE
10.1016+j.bbrc.2017.02.085.txt,FALSE,FALSE
10.1016+j.bbrc.2017.09.048.txt,FALSE,FALSE
10.1016+j.biomaterials.2017.05.028.txt,FALSE,FALSE
10.1016+j.biomaterials.2017.06.019.txt,FALSE,FALSE
10.1016+j.biopsych.2016.12.030.txt,FALSE,FALSE
10.1016+j.biopsych.2017.01.003.txt,FALSE,FALSE
10.1016+j.biopsych.2017.04.006.txt,FALSE,FALSE
10.1016+j.biopsych.2017.04.019.txt,FALSE,FALSE
10.1016+j.biopsycho.2017.09.014.txt,FALSE,FALSE
10.1016+j.bpj.2017.07.030.txt,TRUE,FALSE
10.1016+j.brainres.2016.12.030.txt,FALSE,FALSE
10.1016+j.brainres.2017.07.006.txt,FALSE,FALSE
10.1016+j.brainres.2017.09.024.txt,FALSE,FALSE
10.1016+j.brat.2017.01.013.txt,FALSE,FALSE
10.1016+j.brat.2017.06.002.txt,FALSE,FALSE
10.1016+j.brat.2017.07.013.txt,FALSE,FALSE
10.1016+j.breast.2017.03.010.txt,FALSE,FALSE
10.1016+j.breast.2017.08.008.txt,FALSE,FALSE
10.1016+j.breast.2017.10.002.txt,FALSE,FALSE
10.1016+j.breast.2017.10.007.txt,FALSE,FALSE
10.1016+j.breast.2017.11.002.txt,FALSE,FALSE
10.1016+j.brs.2017.01.578.txt,FALSE,FALSE
10.1016+j.canlet.2017.06.020.txt,TRUE,FALSE
10.1016+j.canlet.2017.09.044.txt,FALSE,FALSE
10.1016+j.ceb.2017.11.004.txt,FALSE,FALSE
10.1016+j.ceb.2017.12.004.txt,FALSE,FALSE
10.1016+j.cellsig.2017.02.002.txt,FALSE,FALSE
10.1016+j.cellsig.2017.03.018.txt,FALSE,FALSE
10.1016+j.cellsig.2017.04.007.txt,FALSE,FALSE
10.1016+j.celrep.2017.10.092.txt,FALSE,FALSE
10.1016+j.cels.2017.11.010.txt,TRUE,FALSE
10.1016+j.cgh.2017.11.028.txt,FALSE,FALSE
10.1016+j.chembiol.2017.03.011.txt,FALSE,FALSE
10.1016+j.clim.2017.01.002.txt,FALSE,FALSE
10.1016+j.clim.2017.03.003.txt,FALSE,FALSE
10.1016+j.clinbiochem.2017.03.013.txt,FALSE,FALSE
10.1016+j.clinbiomech.2017.04.008.txt,FALSE,FALSE
10.1016+j.clinbiomech.2017.07.005.txt,FALSE,FALSE
10.1016+j.clineuro.2017.10.001.txt,FALSE,FALSE
10.1016+j.clinph.2016.12.026.txt,FALSE,FALSE
10.1016+j.clinph.2017.03.038.txt,FALSE,FALSE
10.1016+j.clinph.2017.07.400.txt,FALSE,FALSE
10.1016+j.clinph.2017.07.417.txt,FALSE,FALSE
10.1016+j.clinph.2017.08.028.txt,FALSE,FALSE
10.1016+j.clinph.2017.09.108.txt,FALSE,FALSE
10.1016+j.clinthera.2017.09.013.txt,FALSE,FALSE
10.1016+j.clnu.2017.06.025.txt,FALSE,FALSE
10.1016+j.clnu.2017.09.027.txt,FALSE,FALSE
10.1016+j.cmi.2017.06.030.txt,FALSE,FALSE
10.1016+j.cmi.2017.10.015.txt,FALSE,FALSE
10.1016+j.contraception.2017.10.011.txt,FALSE,FALSE
10.1016+j.cortex.2017.07.017.txt,FALSE,FALSE
10.1016+j.crad.2017.02.018.txt,FALSE,FALSE
10.1016+j.crad.2017.03.017.txt,FALSE,FALSE
10.1016+j.critrevonc.2017.02.016.txt,FALSE,FALSE
10.1016+j.ctim.2017.07.005.txt,FALSE,FALSE
10.1016+j.ctro.2017.06.004.txt,FALSE,FALSE
10.1016+j.ctrv.2017.02.009.txt,FALSE,FALSE
10.1016+j.ctrv.2017.08.009.txt,FALSE,FALSE
10.1016+j.cub.2016.12.044.txt,FALSE,FALSE
10.1016+j.cub.2017.08.031.txt,TRUE,FALSE
10.1016+j.dental.2017.06.003.txt,FALSE,FALSE
10.1016+j.devcel.2017.04.002.txt,TRUE,FALSE
10.1016+j.devcel.2017.07.021.txt,TRUE,FALSE
10.1016+j.devcel.2017.10.013.txt,TRUE,FALSE
10.1016+j.diagmicrobio.2017.01.020.txt,FALSE,FALSE
10.1016+j.diagmicrobio.2017.07.006.txt,FALSE,FALSE
10.1016+j.dib.2017.08.034.txt,TRUE,FALSE
10.1016+j.dib.2017.11.062.txt,TRUE,FALSE
10.1016+j.ebiom.2017.08.005.txt,FALSE,FALSE
10.1016+j.echo.2017.08.006.txt,FALSE,FALSE
10.1016+j.ejca.2017.02.018.txt,TRUE,FALSE
10.1016+j.ejca.2017.03.032.txt,FALSE,FALSE
10.1016+j.ejca.2017.04.016.txt,FALSE,FALSE
10.1016+j.ejca.2017.04.023.txt,FALSE,FALSE
10.1016+j.ejca.2017.04.025.txt,FALSE,FALSE
10.1016+j.ejca.2017.05.038.txt,FALSE,FALSE
10.1016+j.ejca.2017.06.002.txt,FALSE,FALSE
10.1016+j.ejca.2017.06.016.txt,FALSE,FALSE
10.1016+j.ejca.2017.06.034.txt,FALSE,FALSE
10.1016+j.ejca.2017.06.037.txt,FALSE,FALSE
10.1016+j.ejca.2017.08.020.txt,FALSE,FALSE
10.1016+j.ejca.2017.09.035.txt,FALSE,FALSE
10.1016+j.ejcb.2017.02.002.txt,FALSE,FALSE
10.1016+j.ejmg.2017.10.012.txt,FALSE,FALSE
10.1016+j.ejogrb.2017.05.028.txt,FALSE,FALSE
10.1016+j.ejphar.2017.06.013.txt,FALSE,FALSE
10.1016+j.ejrad.2017.01.012.txt,FALSE,FALSE
10.1016+j.ejrad.2017.04.018.txt,FALSE,FALSE
10.1016+j.ejrad.2017.05.041.txt,FALSE,FALSE
10.1016+j.ejro.2017.12.002.txt,FALSE,FALSE
10.1016+j.ejso.2017.02.009.txt,FALSE,FALSE
10.1016+j.ejso.2017.05.008.txt,FALSE,FALSE
10.1016+j.ejso.2017.09.025.txt,FALSE,FALSE
10.1016+j.euroneuro.2017.04.003.txt,FALSE,FALSE
10.1016+j.euroneuro.2017.05.007.txt,FALSE,FALSE
10.1016+j.euroneuro.2017.07.004.txt,FALSE,FALSE
10.1016+j.eurpsy.2017.05.026.txt,FALSE,FALSE
10.1016+j.eurpsy.2017.07.013.txt,FALSE,FALSE
10.1016+j.eururo.2017.05.004.txt,FALSE,FALSE
10.1016+j.exer.2017.06.006.txt,FALSE,FALSE
10.1016+j.exger.2017.03.016.txt,FALSE,FALSE
10.1016+j.expneurol.2017.04.011.txt,FALSE,FALSE
10.1016+j.expneurol.2017.09.005.txt,FALSE,FALSE
10.1016+j.fertnstert.2017.08.013.txt,FALSE,FALSE
10.1016+j.forsciint.2017.07.023.txt,FALSE,FALSE
10.1016+j.forsciint.2017.09.007.txt,FALSE,FALSE
10.1016+j.freeradbiomed.2017.02.040.txt,FALSE,FALSE
10.1016+j.gene.2017.03.037.txt,FALSE,FALSE
10.1016+j.genhosppsych.2017.10.001.txt,FALSE,FALSE
10.1016+j.gie.2017.01.012.txt,FALSE,FALSE
10.1016+j.healun.2017.03.004.txt,FALSE,FALSE
10.1016+j.heliyon.2017.e00473.txt,FALSE,FALSE
10.1016+j.hpb.2017.07.010.txt,FALSE,FALSE
10.1016+j.hrthm.2017.05.003.txt,FALSE,FALSE
10.1016+j.humpath.2017.03.020.txt,FALSE,FALSE
10.1016+j.ijantimicag.2017.06.023.txt,FALSE,FALSE
10.1016+j.ijcard.2017.01.093.txt,FALSE,FALSE
10.1016+j.ijcard.2017.02.139.txt,FALSE,FALSE
10.1016+j.ijcard.2017.02.142.txt,FALSE,FALSE
10.1016+j.ijcard.2017.03.072.txt,FALSE,FALSE
10.1016+j.ijcard.2017.03.152.txt,FALSE,FALSE
10.1016+j.ijcard.2017.03.153.txt,FALSE,FALSE
10.1016+j.ijcard.2017.03.154.txt,FALSE,FALSE
10.1016+j.ijcard.2017.03.155.txt,FALSE,FALSE
10.1016+j.ijcard.2017.04.072.txt,FALSE,FALSE
10.1016+j.ijcard.2017.05.024.txt,FALSE,FALSE
10.1016+j.ijcard.2017.05.038.txt,FALSE,FALSE
10.1016+j.ijcard.2017.05.081.txt,FALSE,FALSE
10.1016+j.ijcard.2017.05.102.txt,FALSE,FALSE
10.1016+j.ijcard.2017.08.038.txt,FALSE,FALSE
10.1016+j.ijcard.2017.10.048.txt,FALSE,FALSE
10.1016+j.ijid.2017.10.008.txt,FALSE,FALSE
10.1016+j.ijnurstu.2017.02.006.txt,FALSE,FALSE
10.1016+j.ijnurstu.2017.05.011.txt,FALSE,FALSE
10.1016+j.ijpddr.2017.06.001.txt,FALSE,FALSE
10.1016+j.ijpharm.2017.08.119.txt,FALSE,FALSE
10.1016+j.ijscr.2017.03.026.txt,FALSE,FALSE
10.1016+j.ijsu.2017.11.028.txt,FALSE,FALSE
10.1016+j.imlet.2017.04.014.txt,FALSE,FALSE
10.1016+j.immuni.2016.12.011.txt,FALSE,FALSE
10.1016+j.immuni.2017.01.003.txt,FALSE,FALSE
10.1016+j.immuni.2017.07.019.txt,TRUE,FALSE
10.1016+j.injury.2017.07.008.txt,FALSE,FALSE
10.1016+j.injury.2017.08.007.txt,FALSE,FALSE
10.1016+j.injury.2017.09.008.txt,FALSE,FALSE
10.1016+j.invent.2017.05.003.txt,FALSE,FALSE
10.1016+j.it.2017.07.011.txt,FALSE,FALSE
10.1016+j.jaac.2017.02.009.txt,FALSE,FALSE
10.1016+j.jaac.2017.03.001.txt,FALSE,FALSE
10.1016+j.jaad.2016.10.040.txt,FALSE,FALSE
10.1016+j.jaad.2016.12.014.txt,FALSE,FALSE
10.1016+j.jaci.2016.11.047.txt,FALSE,FALSE
10.1016+j.jaci.2017.01.029.txt,FALSE,FALSE
10.1016+j.jaci.2017.01.042.txt,FALSE,FALSE
10.1016+j.jaci.2017.01.043.txt,FALSE,FALSE
10.1016+j.jaci.2017.03.046.txt,FALSE,FALSE
10.1016+j.jaci.2017.03.050.txt,FALSE,FALSE
10.1016+j.jaci.2017.04.041.txt,FALSE,FALSE
10.1016+j.jaci.2017.04.050.txt,FALSE,FALSE
10.1016+j.jaci.2017.05.049.txt,FALSE,FALSE
10.1016+j.jaci.2017.05.050.txt,FALSE,FALSE
10.1016+j.jaci.2017.06.021.txt,FALSE,FALSE
10.1016+j.jaci.2017.06.032.txt,FALSE,FALSE
10.1016+j.jaci.2017.08.007.txt,FALSE,FALSE
10.1016+j.jaci.2017.08.037.txt,FALSE,FALSE
10.1016+j.jaci.2017.10.018.txt,FALSE,FALSE
10.1016+j.jad.2017.04.065.txt,FALSE,FALSE
10.1016+j.jad.2017.07.026.txt,FALSE,FALSE
10.1016+j.jaip.2016.12.033.txt,FALSE,FALSE
10.1016+j.jaip.2017.04.020.txt,FALSE,FALSE
10.1016+j.jalz.2017.03.002.txt,FALSE,FALSE
10.1016+j.jamda.2017.03.016.txt,FALSE,FALSE
10.1016+j.jash.2017.03.006.txt,FALSE,FALSE
10.1016+j.jaut.2017.03.007.txt,FALSE,FALSE
10.1016+j.jaut.2017.11.005.txt,FALSE,FALSE
10.1016+j.jbiomech.2017.06.047.txt,FALSE,FALSE
10.1016+j.jbiomech.2017.09.022.txt,FALSE,FALSE
10.1016+j.jbiomech.2017.10.018.txt,FALSE,FALSE
10.1016+j.jbiotec.2017.05.019.txt,FALSE,FALSE
10.1016+j.jbiotec.2017.06.004.txt,FALSE,FALSE
10.1016+j.jbiotec.2017.08.007.txt,FALSE,TRUE
10.1016+j.jbspin.2016.10.011.txt,FALSE,FALSE
10.1016+j.jchf.2017.04.013.txt,FALSE,FALSE
10.1016+j.jchf.2017.08.013.txt,FALSE,FALSE
10.1016+j.jclinepi.2017.01.010.txt,FALSE,FALSE
10.1016+j.jclinepi.2017.05.019.txt,FALSE,FALSE
10.1016+j.jcmg.2017.07.029.txt,FALSE,FALSE
10.1016+j.jcmgh.2016.12.006.txt,FALSE,FALSE
10.1016+j.jcmgh.2017.03.007.txt,FALSE,FALSE
10.1016+j.jconrel.2017.05.024.txt,TRUE,FALSE
10.1016+j.jconrel.2017.10.016.txt,FALSE,FALSE
10.1016+j.jconrel.2017.10.033.txt,FALSE,FALSE
10.1016+j.jcv.2017.03.006.txt,FALSE,FALSE
10.1016+j.jcv.2017.05.003.txt,FALSE,FALSE
10.1016+j.jdent.2017.01.002.txt,FALSE,FALSE
10.1016+j.jdent.2017.05.020.txt,FALSE,FALSE
10.1016+j.jdermsci.2017.04.016.txt,FALSE,FALSE
10.1016+j.jdermsci.2017.08.009.txt,FALSE,FALSE
10.1016+j.jescts.2017.03.003.txt,FALSE,FALSE
10.1016+j.jgo.2017.07.011.txt,FALSE,FALSE
10.1016+j.jhep.2017.01.024.txt,FALSE,FALSE
10.1016+j.jhep.2017.07.012.txt,FALSE,FALSE
10.1016+j.jid.2017.03.030.txt,FALSE,FALSE
10.1016+j.jid.2017.08.042.txt,FALSE,FALSE
10.1016+j.jid.2017.09.019.txt,FALSE,FALSE
10.1016+j.jid.2017.09.046.txt,FALSE,FALSE
10.1016+j.jinf.2017.08.010.txt,FALSE,FALSE
10.1016+j.jjcc.2017.06.007.txt,FALSE,FALSE
10.1016+j.jmii.2017.03.002.txt,FALSE,FALSE
10.1016+j.jneumeth.2017.07.023.txt,FALSE,FALSE
10.1016+j.jneuroim.2017.07.004.txt,FALSE,FALSE
10.1016+j.jns.2017.01.051.txt,FALSE,FALSE
10.1016+j.joen.2017.01.002.txt,FALSE,FALSE
10.1016+j.joen.2017.06.030.txt,FALSE,FALSE
10.1016+j.jpedsurg.2016.12.025.txt,FALSE,FALSE
10.1016+j.jpedsurg.2017.06.008.txt,FALSE,FALSE
10.1016+j.jprot.2017.01.012.txt,FALSE,FALSE
10.1016+j.jprot.2017.02.001.txt,FALSE,FALSE
10.1016+j.jpsychires.2017.04.012.txt,FALSE,FALSE
10.1016+j.jpsychires.2017.07.028.txt,FALSE,FALSE
10.1016+j.jpsychires.2017.08.017.txt,FALSE,FALSE
10.1016+j.jpsychores.2017.09.002.txt,FALSE,FALSE
10.1016+j.jpsychores.2017.09.010.txt,FALSE,FALSE
10.1016+j.jse.2017.05.031.txt,FALSE,FALSE
10.1016+j.jtcvs.2017.02.058.txt,FALSE,FALSE
10.1016+j.jtemb.2017.08.005.txt,FALSE,FALSE
10.1016+j.jtho.2017.04.010.txt,FALSE,FALSE
10.1016+j.jtos.2017.05.011.txt,FALSE,FALSE
10.1016+j.jvir.2017.05.018.txt,FALSE,FALSE
10.1016+j.kint.2016.12.018.txt,FALSE,FALSE
10.1016+j.kint.2017.02.037.txt,FALSE,FALSE
10.1016+j.kint.2017.03.035.txt,FALSE,FALSE
10.1016+j.kint.2017.05.006.txt,FALSE,FALSE
10.1016+j.mce.2017.01.007.txt,FALSE,FALSE
10.1016+j.mce.2017.01.024.txt,FALSE,FALSE
10.1016+j.mce.2017.01.032.txt,FALSE,FALSE
10.1016+j.medengphy.2017.05.006.txt,FALSE,FALSE
10.1016+j.molcel.2017.02.017.txt,TRUE,FALSE
10.1016+j.molcel.2017.02.021.txt,TRUE,TRUE
10.1016+j.molimm.2017.05.022.txt,FALSE,FALSE
10.1016+j.molimm.2017.06.028.txt,FALSE,FALSE
10.1016+j.molmed.2016.12.002.txt,FALSE,FALSE
10.1016+j.molmet.2017.10.015.txt,FALSE,FALSE
10.1016+j.molmet.2017.11.010.txt,FALSE,FALSE
10.1016+j.molmet.2017.12.013.txt,FALSE,FALSE
10.1016+j.mri.2017.06.008.txt,FALSE,FALSE
10.1016+j.msard.2017.07.014.txt,FALSE,FALSE
10.1016+j.nbd.2017.04.001.txt,FALSE,FALSE
10.1016+j.neubiorev.2017.01.005.txt,FALSE,FALSE
10.1016+j.neubiorev.2017.07.003.txt,FALSE,FALSE
10.1016+j.neurobiolaging.2017.03.034.txt,FALSE,FALSE
10.1016+j.neurobiolaging.2017.05.027.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.01.025.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.01.039.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.01.044.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.02.004.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.02.076.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.03.022.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.03.031.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.03.032.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.05.026.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.06.025.txt,FALSE,TRUE
10.1016+j.neuroimage.2017.06.056.txt,FALSE,TRUE
10.1016+j.neuroimage.2017.07.016.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.07.024.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.07.065.txt,FALSE,FALSE
10.1016+j.neuroimage.2017.10.031.txt,FALSE,FALSE
10.1016+j.neuron.2017.08.016.txt,FALSE,FALSE
10.1016+j.neuron.2017.11.024.txt,TRUE,TRUE
10.1016+j.neuron.2017.12.002.txt,TRUE,TRUE
10.1016+j.neuropharm.2017.09.027.txt,FALSE,FALSE
10.1016+j.neuroscience.2017.06.055.txt,FALSE,FALSE
10.1016+j.nicl.2017.04.010.txt,FALSE,FALSE
10.1016+j.nicl.2017.07.018.txt,FALSE,FALSE
10.1016+j.nicl.2017.08.010.txt,FALSE,FALSE
10.1016+j.nicl.2017.09.005.txt,FALSE,FALSE
10.1016+j.nicl.2017.11.020.txt,FALSE,FALSE
10.1016+j.nicl.2017.12.023.txt,FALSE,FALSE
10.1016+j.nicl.2017.12.035.txt,FALSE,FALSE
10.1016+j.nmd.2017.09.016.txt,FALSE,FALSE
10.1016+j.omtm.2017.08.005.txt,FALSE,FALSE
10.1016+j.omtm.2017.11.004.txt,FALSE,FALSE
10.1016+j.omtn.2017.02.002.txt,FALSE,FALSE
10.1016+j.omtn.2017.08.001.txt,FALSE,FALSE
10.1016+j.omtn.2017.08.014.txt,FALSE,FALSE
10.1016+j.omtn.2017.12.017.txt,FALSE,FALSE
10.1016+j.otsr.2016.12.001.txt,FALSE,FALSE
10.1016+j.parkreldis.2017.01.002.txt,FALSE,FALSE
10.1016+j.parkreldis.2017.06.023.txt,FALSE,FALSE
10.1016+j.parkreldis.2017.09.024.txt,FALSE,FALSE
10.1016+j.pbb.2017.07.008.txt,FALSE,FALSE
10.1016+j.pbiomolbio.2017.05.014.txt,FALSE,FALSE
10.1016+j.pec.2017.01.001.txt,FALSE,FALSE
10.1016+j.pec.2017.06.033.txt,FALSE,FALSE
10.1016+j.pedex.2017.05.001.txt,FALSE,FALSE
10.1016+j.peptides.2017.12.023.txt,FALSE,FALSE
10.1016+j.pharmthera.2017.02.013.txt,FALSE,FALSE
10.1016+j.phrs.2017.01.019.txt,FALSE,FALSE
10.1016+j.phrs.2017.07.008.txt,FALSE,FALSE
10.1016+j.pmedr.2017.01.002.txt,FALSE,FALSE
10.1016+j.pneurobio.2017.03.005.txt,FALSE,FALSE
10.1016+j.prp.2017.09.021.txt,FALSE,FALSE
10.1016+j.psychres.2017.03.052.txt,FALSE,FALSE
10.1016+j.psyneuen.2017.01.019.txt,FALSE,FALSE
10.1016+j.psyneuen.2017.02.021.txt,FALSE,FALSE
10.1016+j.psyneuen.2017.03.014.txt,FALSE,FALSE
10.1016+j.psyneuen.2017.07.482.txt,FALSE,FALSE
10.1016+j.psyneuen.2017.09.007.txt,FALSE,FALSE
10.1016+j.pvr.2017.06.002.txt,FALSE,FALSE
10.1016+j.radonc.2017.01.021.txt,FALSE,FALSE
10.1016+j.radonc.2017.07.012.txt,FALSE,FALSE
10.1016+j.radonc.2017.08.010.txt,FALSE,FALSE
10.1016+j.radonc.2017.10.013.txt,FALSE,FALSE
10.1016+j.resuscitation.2017.03.038.txt,TRUE,FALSE
10.1016+j.sbi.2017.05.001.txt,TRUE,FALSE
10.1016+j.schres.2017.01.017.txt,FALSE,FALSE
10.1016+j.schres.2017.01.040.txt,FALSE,FALSE
10.1016+j.schres.2017.02.012.txt,FALSE,FALSE
10.1016+j.scr.2017.03.002.txt,FALSE,FALSE
10.1016+j.scr.2017.12.012.txt,FALSE,FALSE
10.1016+j.semarthrit.2017.05.003.txt,FALSE,FALSE
10.1016+j.semcancer.2017.10.003.txt,FALSE,FALSE
10.1016+j.sleep.2017.07.026.txt,FALSE,FALSE
10.1016+j.socscimed.2017.07.025.txt,FALSE,FALSE
10.1016+j.stem.2016.10.004.txt,FALSE,FALSE
10.1016+j.stem.2016.12.013.txt,TRUE,FALSE
10.1016+j.stem.2017.02.009.txt,TRUE,FALSE
10.1016+j.stemcr.2016.12.015.txt,FALSE,FALSE
10.1016+j.stemcr.2017.01.002.txt,FALSE,FALSE
10.1016+j.stemcr.2017.01.009.txt,TRUE,FALSE
10.1016+j.stemcr.2017.02.011.txt,TRUE,FALSE
10.1016+j.stemcr.2017.02.021.txt,FALSE,FALSE
10.1016+j.stemcr.2017.10.030.txt,FALSE,FALSE
10.1016+j.str.2017.04.010.txt,TRUE,FALSE
10.1016+j.str.2017.05.008.txt,TRUE,FALSE
10.1016+j.taap.2017.12.013.txt,TRUE,FALSE
10.1016+j.tacc.2017.01.003.txt,FALSE,FALSE
